City;StateProvinceID;CountryRegionCode;Name
Findon;66;AU;Australia
Carnation;79;US;United States
Sedro Woolley;79;US;United States
Brisbane;64;AU;Australia
Wollongong;50;AU;Australia
Glendale;9;US;United States
High Wycombe;14;GB;United Kingdom
Portland;58;US;United States
Newcastle upon Tyne;14;GB;United Kingdom
Coronado;9;US;United States
Silverwater;50;AU;Australia
Lake Oswego;58;US;United States
Bellingham;79;US;United States
Chatou;164;FR;France
Suresnes;178;FR;France
Beaverton;58;US;United States
Langford;7;CA;Canada
Lemon Grove;9;US;United States
Glendale;9;US;United States
Roissy en Brie;163;FR;France
Burien;79;US;United States
Warrnambool;77;AU;Australia
Beaverton;58;US;United States
Maidenhead;14;GB;United Kingdom
Colma;9;US;United States
Leeds;14;GB;United Kingdom
Bellingham;79;US;United States
Renton;79;US;United States
Sooke;7;CA;Canada
Lane Cove;50;AU;Australia
Cliffside;7;CA;Canada
Grossmont;9;US;United States
London;14;GB;United Kingdom
Spokane;79;US;United States
Burlingame;9;US;United States
Cloverdale;66;AU;Australia
Concord;9;US;United States
Burlingame;9;US;United States
Lakewood;9;US;United States
Beverly Hills;9;US;United States
Puyallup;79;US;United States
Langley;7;CA;Canada
Sedro Woolley;79;US;United States
Everett;79;US;United States
Peterborough;14;GB;United Kingdom
North Ryde;50;AU;Australia
Lakewood;9;US;United States
Los Angeles;9;US;United States
Chula Vista;9;US;United States
Lakewood;9;US;United States
Paris;161;FR;France
Beaverton;58;US;United States
Rockhampton;64;AU;Australia
Bellflower;9;US;United States
Colma;9;US;United States
Beaverton;58;US;United States
Shawnee;7;CA;Canada
Colombes;178;FR;France
Wokingham;14;GB;United Kingdom
Lakewood;9;US;United States
Oxford;14;GB;United Kingdom
Burlingame;9;US;United States
Woodland Hills;9;US;United States
Gold Coast;64;AU;Australia
Salem;58;US;United States
Salem;58;US;United States
York;14;GB;United Kingdom
St. Leonards;50;AU;Australia
Vancouver;7;CA;Canada
Hawthorne;64;AU;Australia
Redwood City;9;US;United States
Puyallup;79;US;United States
Hervey Bay;64;AU;Australia
Redmond;79;US;United States
Lemon Grove;9;US;United States
Malabar;50;AU;Australia
Caloundra;64;AU;Australia
Fremont;9;US;United States
Lebanon;58;US;United States
Salem;58;US;United States
San Francisco;9;US;United States
Lemon Grove;9;US;United States
Wollongong;50;AU;Australia
Cloverdale;66;AU;Australia
Woodland Hills;9;US;United States
Bremerton;79;US;United States
Metchosin;7;CA;Canada
Downey;9;US;United States
Runcorn;14;GB;United Kingdom
Lane Cove;50;AU;Australia
Burbank;9;US;United States
Bremerton;79;US;United States
Lake Oswego;58;US;United States
Concord;9;US;United States
Portland;58;US;United States
Chula Vista;9;US;United States
Leeds;14;GB;United Kingdom
Oak Bay;7;CA;Canada
Imperial Beach;9;US;United States
Bremerton;79;US;United States
Shawnee;7;CA;Canada
Lincoln Acres;9;US;United States
Port Macquarie;50;AU;Australia
Bremerton;79;US;United States
N. Vancouver;7;CA;Canada
Oak Bay;7;CA;Canada
Burien;79;US;United States
Langley;7;CA;Canada
Cranbourne;77;AU;Australia
Paris;161;FR;France
Shawnee;7;CA;Canada
Burbank;9;US;United States
Coffs Harbour;50;AU;Australia
Bellflower;9;US;United States
Cliffside;7;CA;Canada
Marysville;79;US;United States
Warrington;14;GB;United Kingdom
Shawnee;7;CA;Canada
Berkeley;9;US;United States
Brisbane;64;AU;Australia
Geelong;77;AU;Australia
Cranbourne;77;AU;Australia
Palo Alto;9;US;United States
Walla Walla;79;US;United States
Darlinghurst;50;AU;Australia
Oak Bay;7;CA;Canada
Brisbane;64;AU;Australia
Hervey Bay;64;AU;Australia
Burien;79;US;United States
El Cajon;9;US;United States
Gateshead;14;GB;United Kingdom
Lebanon;58;US;United States
Downey;9;US;United States
Matraville;50;AU;Australia
North Sydney;50;AU;Australia
Esher-Molesey;14;GB;United Kingdom
Milton Keynes;14;GB;United Kingdom
Imperial Beach;9;US;United States
Chula Vista;9;US;United States
Findon;66;AU;Australia
Imperial Beach;9;US;United States
Port Orchard;79;US;United States
Newport Beach;9;US;United States
Boulogne-sur-Mer;148;FR;France
Drancy;179;FR;France
Paris;161;FR;France
Saint Germain en Laye;164;FR;France
Suresnes;178;FR;France
Paris;161;FR;France
Saint Ouen;127;FR;France
Paris;161;FR;France
Suresnes;178;FR;France
Paris;161;FR;France
Saint-Denis;179;FR;France
Saint Ouen;127;FR;France
East Brisbane;64;AU;Australia
Paris;161;FR;France
Paris;161;FR;France
Burlingame;9;US;United States
York;14;GB;United Kingdom
Silverwater;50;AU;Australia
Westminster;7;CA;Canada
Coffs Harbour;50;AU;Australia
Oakland;9;US;United States
Haney;7;CA;Canada
London;14;GB;United Kingdom
Burien;79;US;United States
Daly City;9;US;United States
Concord;9;US;United States
Victoria;7;CA;Canada
Cliffside;7;CA;Canada
Coronado;9;US;United States
Colma;9;US;United States
Springwood;50;AU;Australia
Tremblay-en-France;179;FR;France
Seattle;79;US;United States
Warrnambool;77;AU;Australia
Versailles;164;FR;France
Orleans;131;FR;France
Bremerton;79;US;United States
San Carlos;9;US;United States
Colma;9;US;United States
London;14;GB;United Kingdom
London;14;GB;United Kingdom
Metchosin;7;CA;Canada
Croix;145;FR;France
Bellingham;79;US;United States
Cliffside;7;CA;Canada
North Sydney;50;AU;Australia
Spring Valley;9;US;United States
Warrington;14;GB;United Kingdom
Corvallis;58;US;United States
Geelong;77;AU;Australia
Redmond;79;US;United States
West Sussex;14;GB;United Kingdom
Darlinghurst;50;AU;Australia
Palo Alto;9;US;United States
Matraville;50;AU;Australia
Royal Oak;7;CA;Canada
Haney;7;CA;Canada
Gold Coast;64;AU;Australia
Metchosin;7;CA;Canada
York;14;GB;United Kingdom
Milwaukie;58;US;United States
Chula Vista;9;US;United States
Melbourne;77;AU;Australia
Bremerton;79;US;United States
W. Linn;58;US;United States
Grossmont;9;US;United States
Findon;66;AU;Australia
Royal Oak;7;CA;Canada
Burien;79;US;United States
Maidenhead;14;GB;United Kingdom
Rhodes;50;AU;Australia
Sunbury;77;AU;Australia
North Sydney;50;AU;Australia
Spokane;79;US;United States
Bremerton;79;US;United States
West Covina;9;US;United States
Geelong;77;AU;Australia
Shawnee;7;CA;Canada
Daly City;9;US;United States
London;14;GB;United Kingdom
Lake Oswego;58;US;United States
Burlingame;9;US;United States
London;14;GB;United Kingdom
Vancouver;7;CA;Canada
El Cajon;9;US;United States
Bremerton;79;US;United States
Bremerton;79;US;United States
Concord;9;US;United States
Newcastle upon Tyne;14;GB;United Kingdom
Corvallis;58;US;United States
La Jolla;9;US;United States
London;14;GB;United Kingdom
Long Beach;9;US;United States
Brisbane;64;AU;Australia
Hervey Bay;64;AU;Australia
Sunbury;77;AU;Australia
Drancy;179;FR;France
Metchosin;7;CA;Canada
Ballard;79;US;United States
Findon;66;AU;Australia
Olympia;79;US;United States
Burlingame;9;US;United States
Burien;79;US;United States
Hobart;71;AU;Australia
Royal Oak;7;CA;Canada
Gloucestershire;14;GB;United Kingdom
Grossmont;9;US;United States
Malabar;50;AU;Australia
Cliffside;7;CA;Canada
London;14;GB;United Kingdom
Renton;79;US;United States
Wokingham;14;GB;United Kingdom
Metz;143;FR;France
Sèvres;178;FR;France
Saint Germain en Laye;164;FR;France
Townsville;64;AU;Australia
Cloverdale;66;AU;Australia
Imperial Beach;9;US;United States
Bellingham;79;US;United States
Burbank;9;US;United States
Corvallis;58;US;United States
Bremerton;79;US;United States
North Sydney;50;AU;Australia
Bury;14;GB;United Kingdom
Paris;161;FR;France
Birmingham;14;GB;United Kingdom
Lake Oswego;58;US;United States
Burlingame;9;US;United States
Goulburn;50;AU;Australia
Rockhampton;64;AU;Australia
Tacoma;79;US;United States
Lane Cove;50;AU;Australia
W. Linn;58;US;United States
Concord;9;US;United States
Melbourne;77;AU;Australia
San Diego;9;US;United States
Runcorn;14;GB;United Kingdom
Lebanon;58;US;United States
Chula Vista;9;US;United States
Shawnee;7;CA;Canada
Beaverton;58;US;United States
Darlinghurst;50;AU;Australia
Los Angeles;9;US;United States
Sedro Woolley;79;US;United States
Silverwater;50;AU;Australia
Colma;9;US;United States
Columbus;17;US;United States
Berkeley;9;US;United States
Long Beach;9;US;United States
Cloverdale;66;AU;Australia
Concord;9;US;United States
Corvallis;58;US;United States
Fremont;9;US;United States
San Francisco;9;US;United States
Paris;161;FR;France
Paris;161;FR;France
Geelong;77;AU;Australia
Maidenhead;14;GB;United Kingdom
Burlingame;9;US;United States
Langley;7;CA;Canada
Oxon;14;GB;United Kingdom
Renton;79;US;United States
Cheltenham;14;GB;United Kingdom
Monroe;79;US;United States
Melbourne;77;AU;Australia
Bracknell;14;GB;United Kingdom
Santa Cruz;9;US;United States
Bremerton;79;US;United States
Roncq;145;FR;France
Lake Oswego;58;US;United States
Torrance;9;US;United States
Cliffside;7;CA;Canada
Sydney;50;AU;Australia
Bendigo;77;AU;Australia
San Francisco;9;US;United States
N. Vancouver;7;CA;Canada
Paris;161;FR;France
Lemon Grove;9;US;United States
Warrington;14;GB;United Kingdom
Caloundra;64;AU;Australia
Metchosin;7;CA;Canada
Olympia;79;US;United States
Goulburn;50;AU;Australia
Lynnwood;79;US;United States
San Gabriel;9;US;United States
Brisbane;64;AU;Australia
Newton;7;CA;Canada
Cliffside;7;CA;Canada
Paris;161;FR;France
Glendale;9;US;United States
St. Leonards;50;AU;Australia
Concord;9;US;United States
Haney;7;CA;Canada
Berkshire;14;GB;United Kingdom
Lynnwood;79;US;United States
Cranbourne;77;AU;Australia
Cergy;181;FR;France
Colombes;178;FR;France
Lille;145;FR;France
Paris La Defense;178;FR;France
Cergy;181;FR;France
Chatou;164;FR;France
Courbevoie;178;FR;France
Suresnes;178;FR;France
Metz;143;FR;France
Villeneuve-d'Ascq;145;FR;France
Chatou;164;FR;France
Long Beach;9;US;United States
Sunbury;77;AU;Australia
Corvallis;58;US;United States
Lynnwood;79;US;United States
Warrnambool;77;AU;Australia
Renton;79;US;United States
Dunkerque;145;FR;France
Colma;9;US;United States
Imperial Beach;9;US;United States
Townsville;64;AU;Australia
Fremont;9;US;United States
Bellingham;79;US;United States
Vancouver;7;CA;Canada
Everett;79;US;United States
Warrington;14;GB;United Kingdom
Goulburn;50;AU;Australia
Bellflower;9;US;United States
Olympia;79;US;United States
Colma;9;US;United States
Malabar;50;AU;Australia
Albany;58;US;United States
Oxford;14;GB;United Kingdom
Lynnwood;79;US;United States
North Sydney;50;AU;Australia
Seattle;79;US;United States
Cloverdale;66;AU;Australia
Corvallis;58;US;United States
Beverly Hills;9;US;United States
Burien;79;US;United States
Beaverton;58;US;United States
Lane Cove;50;AU;Australia
Redwood City;9;US;United States
York;14;GB;United Kingdom
Everett;79;US;United States
South Melbourne;77;AU;Australia
El Cajon;9;US;United States
Kirkby;14;GB;United Kingdom
Milwaukie;58;US;United States
Burien;79;US;United States
Victoria;7;CA;Canada
West Sussex;14;GB;United Kingdom
Lake Oswego;58;US;United States
Rockhampton;64;AU;Australia
Port Hammond;7;CA;Canada
Townsville;64;AU;Australia
Seattle;79;US;United States
Issaquah;79;US;United States
Langford;7;CA;Canada
Caloundra;64;AU;Australia
Chula Vista;9;US;United States
Malabar;50;AU;Australia
Marysville;79;US;United States
Downey;9;US;United States
Townsville;64;AU;Australia
Hawthorne;64;AU;Australia
Walla Walla;79;US;United States
Esher-Molesey;14;GB;United Kingdom
Santa Cruz;9;US;United States
Oxford;14;GB;United Kingdom
Berkshire;14;GB;United Kingdom
Coffs Harbour;50;AU;Australia
Burien;79;US;United States
Chula Vista;9;US;United States
Spokane;79;US;United States
Burlingame;9;US;United States
Langley;7;CA;Canada
Bellevue;79;US;United States
East Brisbane;64;AU;Australia
Hawthorne;64;AU;Australia
Lakewood;9;US;United States
Bellflower;9;US;United States
Austin;73;US;United States
Liverpool;14;GB;United Kingdom
Langley;7;CA;Canada
Berkeley;9;US;United States
Cloverdale;66;AU;Australia
Edmonds;79;US;United States
Findon;66;AU;Australia
Imperial Beach;9;US;United States
Burien;79;US;United States
Silverwater;50;AU;Australia
Torrance;9;US;United States
Glendale;9;US;United States
London;14;GB;United Kingdom
Lynnwood;79;US;United States
Bellingham;79;US;United States
Melbourne;77;AU;Australia
Coronado;9;US;United States
San Diego;9;US;United States
Haney;7;CA;Canada
Renton;79;US;United States
Grossmont;9;US;United States
Cliffside;7;CA;Canada
Lakewood;9;US;United States
Bellingham;79;US;United States
Chula Vista;9;US;United States
West Covina;9;US;United States
West Covina;9;US;United States
Versailles;164;FR;France
Grossmont;9;US;United States
Goulburn;50;AU;Australia
Newton;7;CA;Canada
Victoria;7;CA;Canada
Los Angeles;9;US;United States
Port Orchard;79;US;United States
Warrington;14;GB;United Kingdom
London;14;GB;United Kingdom
Renton;79;US;United States
Lebanon;58;US;United States
Rhodes;50;AU;Australia
Ballard;79;US;United States
Ballard;79;US;United States
W. Linn;58;US;United States
West Sussex;14;GB;United Kingdom
Paris;161;FR;France
Downey;9;US;United States
Port Macquarie;50;AU;Australia
Rhodes;50;AU;Australia
National City;9;US;United States
Leeds;14;GB;United Kingdom
Burbank;9;US;United States
Fremont;9;US;United States
Vancouver;7;CA;Canada
Daly City;9;US;United States
London;14;GB;United Kingdom
Metchosin;7;CA;Canada
Bellingham;79;US;United States
Burbank;9;US;United States
Grossmont;9;US;United States
Springwood;50;AU;Australia
San Diego;9;US;United States
Bendigo;77;AU;Australia
South Melbourne;77;AU;Australia
Rhodes;50;AU;Australia
Redwood City;9;US;United States
Colma;9;US;United States
Townsville;64;AU;Australia
Long Beach;9;US;United States
West Covina;9;US;United States
London;14;GB;United Kingdom
San Carlos;9;US;United States
Colma;9;US;United States
Port Hammond;7;CA;Canada
Port Macquarie;50;AU;Australia
South Melbourne;77;AU;Australia
Bellingham;79;US;United States
Burbank;9;US;United States
Hervey Bay;64;AU;Australia
Kirkland;79;US;United States
Burien;79;US;United States
Melbourne;77;AU;Australia
Sooke;7;CA;Canada
Everett;79;US;United States
York;14;GB;United Kingdom
Wollongong;50;AU;Australia
Glendale;9;US;United States
Palo Alto;9;US;United States
York;14;GB;United Kingdom
Redmond;79;US;United States
Springwood;50;AU;Australia
National City;9;US;United States
Paris;161;FR;France
Lille;145;FR;France
Olympia;79;US;United States
Les Ulis;177;FR;France
Bobigny;179;FR;France
Paris;161;FR;France
London;14;GB;United Kingdom
Puyallup;79;US;United States
Spring Valley;9;US;United States
Sydney;50;AU;Australia
Bellingham;79;US;United States
N. Vancouver;7;CA;Canada
Warrnambool;77;AU;Australia
Beaverton;58;US;United States
Marysville;79;US;United States
Beverly Hills;9;US;United States
Palo Alto;9;US;United States
Grossmont;9;US;United States
Hervey Bay;64;AU;Australia
Bellingham;79;US;United States
Berkshire;14;GB;United Kingdom
Westminster;7;CA;Canada
Bellflower;9;US;United States
Torrance;9;US;United States
Oxon;14;GB;United Kingdom
Oregon City;58;US;United States
W. Linn;58;US;United States
Burien;79;US;United States
Colma;9;US;United States
Lavender Bay;50;AU;Australia
Edmonds;79;US;United States
Palo Alto;9;US;United States
Royal Oak;7;CA;Canada
Chula Vista;9;US;United States
Sydney;50;AU;Australia
Burlingame;9;US;United States
Haney;7;CA;Canada
Suresnes;178;FR;France
Bremerton;79;US;United States
Cranbourne;77;AU;Australia
Edmonds;79;US;United States
Bellingham;79;US;United States
Paris;161;FR;France
Orleans;131;FR;France
Paris;161;FR;France
Burien;79;US;United States
Burbank;9;US;United States
Palo Alto;9;US;United States
Walla Walla;79;US;United States
North Sydney;50;AU;Australia
Metz;143;FR;France
Runcorn;14;GB;United Kingdom
Goulburn;50;AU;Australia
Lemon Grove;9;US;United States
Berkeley;9;US;United States
London;14;GB;United Kingdom
Concord;9;US;United States
Corvallis;58;US;United States
Wollongong;50;AU;Australia
Kirkland;79;US;United States
Melton;77;AU;Australia
Beverly Hills;9;US;United States
Ballard;79;US;United States
Beaverton;58;US;United States
Lakewood;9;US;United States
Milton Keynes;14;GB;United Kingdom
Burlingame;9;US;United States
Bendigo;77;AU;Australia
Daly City;9;US;United States
Bendigo;77;AU;Australia
Lincoln Acres;9;US;United States
Port Hammond;7;CA;Canada
Westminster;7;CA;Canada
Bremerton;79;US;United States
Bellflower;9;US;United States
Rockhampton;64;AU;Australia
Downey;9;US;United States
Caloundra;64;AU;Australia
Coronado;9;US;United States
West Covina;9;US;United States
Burbank;9;US;United States
Stoke-on-Trent;14;GB;United Kingdom
Bellingham;79;US;United States
El Cajon;9;US;United States
London;14;GB;United Kingdom
Lincoln Acres;9;US;United States
Colma;9;US;United States
Lynnwood;79;US;United States
East Brisbane;64;AU;Australia
Coronado;9;US;United States
Spokane;79;US;United States
Puyallup;79;US;United States
Shawnee;7;CA;Canada
Townsville;64;AU;Australia
Bellflower;9;US;United States
Kirkby;14;GB;United Kingdom
Melton;77;AU;Australia
Glendale;9;US;United States
Burien;79;US;United States
W. Linn;58;US;United States
Index;79;US;United States
Salem;58;US;United States
Shawnee;7;CA;Canada
Burlingame;9;US;United States
Milsons Point;50;AU;Australia
Salem;58;US;United States
Coronado;9;US;United States
Lebanon;58;US;United States
Lane Cove;50;AU;Australia
Sunbury;77;AU;Australia
Port Macquarie;50;AU;Australia
Runcorn;14;GB;United Kingdom
San Carlos;9;US;United States
Lebanon;58;US;United States
Seaford;77;AU;Australia
Bellingham;79;US;United States
Lake Oswego;58;US;United States
Olympia;79;US;United States
Sydney;50;AU;Australia
Orleans;131;FR;France
London;14;GB;United Kingdom
Corvallis;58;US;United States
Malabar;50;AU;Australia
Redwood City;9;US;United States
Esher-Molesey;14;GB;United Kingdom
Newcastle;50;AU;Australia
Newcastle upon Tyne;14;GB;United Kingdom
Melton;77;AU;Australia
Renton;79;US;United States
Colma;9;US;United States
Bellingham;79;US;United States
Bellingham;79;US;United States
Oregon City;58;US;United States
Sammamish;79;US;United States
Marysville;79;US;United States
Berkeley;9;US;United States
Bremerton;79;US;United States
Langford;7;CA;Canada
Port Orchard;79;US;United States
Wollongong;50;AU;Australia
